test_id,beta,g,g2,cutoff,mode_count,energy_seed,E0,E1,E2,E3,E4,lambda_disc,lambda_cont,p0_ed,p1_ed,p2_ed,p3_ed,p4_ed,p0_analytic,p1_analytic,p2_analytic,p3_analytic,p4_analytic,shift0_ed,shift1_ed,shift2_ed,shift3_ed,shift4_ed,shift0_analytic,shift1_analytic,shift2_analytic,shift3_analytic,shift4_analytic,p4_path_mean,p4_path_sem,p4_scalar_mean,p4_scalar_sem,lambda_est_ed,lambda_est_analytic,lambda_est_path_mean,lambda_est_path_sem,lambda_est_scalar_mean,lambda_est_scalar_sem,x_var_path_mean,x_var_scalar_mean,c_beta_disc
LT-CG-1,1.2,0.3,0.09,6,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.027424019846285223,0.04125296124941927,0.43300190525785043,0.2589313992586788,0.18981453760085568,0.07348883794743816,0.044763319935176855,0.43300190525785026,0.2589313992586792,0.1898145376008556,0.07348883794743818,0.04476331993517702,0.0,-1.5543122344752192e-15,1.1102230246251565e-16,-8.881784197001252e-16,0.027424019846281844,0.0,0.0,0.0,0.0,0.027424019846285175,0.044780538741124525,1.2542001596048368e-05,0.04475449224256056,1.0927271372239405e-05,0.027424019846281844,0.027424019846285175,0.027759043236734324,0.0002443647098558043,0.02725159068782393,0.000212971593848273,0.06621569233364498,0.06550601323445163,0.06581764763108454
LT-CG-1,1.2,0.3,0.09,8,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.027424019846285223,0.04125296124941927,0.4330019052578504,0.2589313992586788,0.18981453760085565,0.07348883794743814,0.044763319935176966,0.43300190525785026,0.2589313992586792,0.1898145376008556,0.07348883794743818,0.04476331993517702,0.0,-1.4988010832439613e-15,1.1102230246251565e-16,-8.881784197001252e-16,0.02742401984628362,0.0,0.0,0.0,0.0,0.027424019846285175,0.044780538741124525,1.2542001596048368e-05,0.04475449224256056,1.0927271372239405e-05,0.02742401984628362,0.027424019846285175,0.027759043236734324,0.0002443647098558043,0.02725159068782393,0.000212971593848273,0.06621569233364498,0.06550601323445163,0.06581764763108454
LT-CG-1,1.6,0.3,0.09,4,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.027424019846285223,0.04125296124941927,0.5052305423107809,0.2545361541795978,0.16824512226404884,0.04747500587248854,0.024513175373084013,0.5052305423044384,0.25453615417640246,0.16824512226193694,0.047475005871892545,0.024513175385329548,0.0,0.0,-6.661338147750939e-16,0.0,0.027424019526220755,0.0,0.0,0.0,0.0,0.027424019846284953,0.024531745589679695,9.448105312436912e-06,0.024519131472258045,8.632413469988958e-06,0.027424019526220755,0.027424019846284953,0.0279085189042355,0.0002467799051218333,0.02757909654612764,0.00022546962288804117,0.08847328710579475,0.08787960157769872,0.08775686350811272
LT-CG-1,1.6,0.3,0.09,6,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.027424019846285223,0.04125296124941927,0.5052305423044384,0.2545361541764024,0.16824512226193739,0.047475005871892406,0.02451317538532941,0.5052305423044384,0.25453615417640246,0.16824512226193694,0.047475005871892545,0.024513175385329548,0.0,-1.6653345369377348e-16,1.7763568394002505e-15,-1.9984014443252818e-15,0.0274240198462814,0.0,0.0,0.0,0.0,0.027424019846284953,0.024531745589679695,9.448105312436912e-06,0.024519131472258045,8.632413469988958e-06,0.0274240198462814,0.027424019846284953,0.0279085189042355,0.0002467799051218333,0.02757909654612764,0.00022546962288804117,0.08847328710579475,0.08787960157769872,0.08775686350811272
LT-CG-1,1.6,0.3,0.09,8,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.027424019846285223,0.04125296124941927,0.5052305423044401,0.2545361541764012,0.16824512226193677,0.047475005871892566,0.02451317538532951,0.5052305423044384,0.25453615417640246,0.16824512226193694,0.047475005871892545,0.024513175385329548,0.0,-5.162537064506978e-15,-2.6645352591003757e-15,-1.9984014443252818e-15,0.027424019846282066,0.0,0.0,0.0,0.0,0.027424019846284953,0.024531745589679695,9.448105312436912e-06,0.024519131472258045,8.632413469988958e-06,0.027424019846282066,0.027424019846284953,0.0279085189042355,0.0002467799051218333,0.02757909654612764,0.00022546962288804117,0.08847328710579475,0.08787960157769872,0.08775686350811272
LT-CG-1,2.1,0.3,0.09,4,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.027424019846285223,0.04125296124941927,0.5859816696088075,0.2382868767719542,0.13838959643075685,0.026297489066785022,0.011044368121696357,0.5859816696048072,0.23828687677032925,0.1383895964298126,0.026297489066605534,0.011044368128445309,0.0,-3.4416913763379853e-15,-1.6653345369377348e-15,-4.440892098500626e-16,0.027424019552045653,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,0.027424019846285175,0.01105873386598543,4.752254749318517e-06,0.011042934484368584,4.539248807727096e-06,0.027424019552045653,0.027424019846285175,0.02804927035061769,0.00020690596137212182,0.027360909207699,0.00019786471953464252,0.11743755644949488,0.1154293827522281,0.11518088335439794
LT-CG-1,2.1,0.3,0.09,6,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.027424019846285223,0.04125296124941927,0.5859816696048076,0.23828687677032942,0.13838959642981222,0.026297489066605517,0.01104436812844548,0.5859816696048072,0.23828687677032925,0.1383895964298126,0.026297489066605534,0.011044368128445309,0.0,1.1102230246251565e-16,-1.6653345369377348e-15,-4.440892098500626e-16,0.02742401984629228,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,0.027424019846285175,0.01105873386598543,4.752254749318517e-06,0.011042934484368584,4.539248807727096e-06,0.02742401984629228,0.027424019846285175,0.02804927035061769,0.00020690596137212182,0.027360909207699,0.00019786471953464252,0.11743755644949488,0.1154293827522281,0.11518088335439794
LT-CG-1,2.1,0.3,0.09,8,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.027424019846285223,0.04125296124941927,0.5859816696048076,0.23828687677032942,0.13838959642981222,0.026297489066605517,0.011044368128445484,0.5859816696048072,0.23828687677032925,0.1383895964298126,0.026297489066605534,0.011044368128445309,0.0,1.1102230246251565e-16,-1.6653345369377348e-15,-4.440892098500626e-16,0.027424019846292502,0.0,5.551115123125783e-17,-1.1102230246251565e-16,0.0,0.027424019846285175,0.01105873386598543,4.752254749318517e-06,0.011042934484368584,4.539248807727096e-06,0.027424019846292502,0.027424019846285175,0.02804927035061769,0.00020690596137212182,0.027360909207699,0.00019786471953464252,0.11743755644949488,0.1154293827522281,0.11518088335439794
LT-CG-1,0.45,0.55,0.30250000000000005,4,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.2847024918934723,0.23477500582010313,0.2089686525635614,0.14639984205349701,0.12515400766936619,0.2847014113717622,0.23477411478648766,0.20896785947192284,0.14639928642714245,0.1251573279426849,0.0,-2.9976021664879227e-15,-1.2212453270876722e-15,2.220446049250313e-16,0.09210779021233129,0.0,-5.551115123125783e-17,1.1102230246251565e-16,-2.220446049250313e-16,0.09217517781668083,0.12517917792460653,3.951561138743858e-05,0.12514524281013184,3.4644567986329406e-05,0.09210779021233129,0.09217517781668083,0.0926169752053873,0.0008020146303113564,0.09192864258248185,0.000702935641497753,0.0829391288339704,0.0829962615688844,0.0829576600350128
LT-CG-1,0.45,0.55,0.30250000000000005,6,2,20260212,0.0,0.4284824743646949,0.6872455421412269,1.4780071650841098,1.918551582773322,0.09217517781668089,0.13865578642165924,0.2847014169455593,0.2347741193828231,0.20896786356303157,0.1463992892933029,0.1251573108152833,0.2847014113717622,0.23477411478648766,0.20896785947192284,0.14639928642714245,0.1251573279426849,0.0,-2.6645352591003757e-15,-6.661338147750939e-16,2.220446049250313e-16,0.09217483020628792,0.0,-5.551115123125783e-17,1.1102230246251565e-16,-2.220446049250313e-16,0.09217517781668083,0.12517917792460653,3.951561138743858e-05,0.12514524281013184,3.4644567986329406e-05,0.09217483020628792,0.09217517781668083,0.0926169752053873,0.0008020146303113564,0.09192864258248185,0.000702935641497753,0.0829391288339704,0.0829962615688844,0.0829576600350128
